,Total_floor,Curent_floor,Price,TotalSq,LiveSq,KichSq,RoomSq,new_or_not,house_type,pass_elevator,gruz_elevator,balkon,lodgya,visokiy_potolok,sovmest_sanuz,razdeln_sanuz,exist_sanuz,do_metro_peshkom,do_metro_mashina,past_year,future_year,latitude,longitude,sell_type,phone,status_doma,repair,parking,view_window,otdelka,metro_name
2412,9,1,1540000.0,12.0,10.0,,10,вторичка,,0,0,0,0,2.64,1.0,,,16.0,,,,55.60669,37.617986,свободная,,,отсутствует,,,,"Пражская,"
2413,21,2,1590000.0,13.0,10.0,3.0,10,вторичка,монолитный,1,1,0,0,2.7,1.0,,,,,1972.0,,55.495098,37.554439,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
2414,3,1,1730000.0,34.0,18.0,10.0,18,новостройка,кирпичный,0,0,0,0,,,,нет,,30.0,2015.0,['2017'],55.49766,36.917628,214-ФЗ,,,,,,,"Юго-Западная,"
2415,9,1,1790000.0,12.0,8.0,2.5,8,вторичка,,1,0,0,0,2.64,1.0,,,16.0,,,,55.60669,37.617986,свободная,,,косметический,наземная,двор,,"Пражская,"
2416,9,1,1790000.0,11.4,,,,вторичка,панельный дом,0,0,0,0,,1.0,,,8.0,,1972.0,,55.563661,37.58031,свободная,,,отсутствует,наземная,,,"Бульвар Дмитрия Донского,"
2417,3,1,1800001.0,34.2,18.1,10.2,18.1,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,1982.0,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
2418,3,1,1800000.0,34.8,18.1,10.8,18.1,новостройка,панельный дом,0,0,0,0,,,,нет,,35.0,,['2017'],55.49766,36.917628,переуступка,,,,,улица,,"Саларьево,"
2419,3,1,1800000.0,34.0,6.0,10.0,18,новостройка,панельный дом,0,0,0,0,,1.0,,,,,,['2016'],55.49766,36.917628,переуступка,,,,,двор и улица,,
2420,3,2,1850000.0,34.2,18.1,10.2,18.1,новостройка,панельный дом,0,0,0,0,,1.0,,,,35.0,,['2017'],55.49766,36.917628,переуступка,,,,,двор,,"Саларьево,"
2421,2,1,1880000.0,27.0,20.0,4.0,26.7,вторичка,,0,0,0,0,3.2,,1.0,,,,,,55.614922,37.318002,свободная,,,косметический,,двор,,
2422,3,1,1890000.0,20.0,16.0,2.5,16,вторичка,,0,0,0,0,,1.0,,,,10.0,,,55.585057,37.468506,свободная,,,отсутствует,наземная,двор,,"Теплый Стан,"
2423,14,1,1895000.0,15.0,12.0,3.0,,вторичка,,1,1,0,0,2.64,1.0,,,,,,,55.588272,37.646265,свободная,нет,,отсутствует,,двор,,
2424,14,1,1895000.0,15.0,,,,вторичка,панельный дом,1,1,0,0,2.8,1.0,,,,11.0,2002.0,,55.588272,37.646265,свободная,,,косметический,наземная,,,"Пражская,"
2425,3,1,1900000.0,34.8,18.1,10.8,18.1,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,2002.0,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
2426,3,1,1950000.0,34.0,17.5,8.3,17.5,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
2427,4,2,1990000.0,38.0,19.0,10.0,19,вторичка,монолитный,0,0,0,1,3.0,1.0,,,,,,,55.612894,37.469611,свободная,нет,,косметический,подземная,двор,,
2428,3,3,1990000.0,32.0,25.0,,32,вторичка,,0,0,0,0,,1.0,,,30.0,,2010.0,,55.52407,37.483786,свободная,да,,отсутствует,наземная,двор,,"Бунинская аллея,"
2429,3,2,1990000.0,27.0,22.0,2.5,22,вторичка,кирпичный,0,0,0,0,,1.0,,,,,,,55.648382,37.322593,свободная,,,отсутствует,наземная,двор,,"Киевская,"
2430,3,1,1990000.0,19.3,13.0,4.0,13,вторичка,,0,0,0,0,,1.0,,,,20.0,,,55.646675,37.323715,свободная,,,отсутствует,наземная,улица,,"Киевская,"
2431,3,2,1990000.0,26.0,20.0,4.0,20,вторичка,,0,0,0,0,,1.0,,,,,,,55.648225,37.324668,свободная,,,отсутствует,наземная,двор,,"Киевская,"
2432,3,3,1990000.0,32.0,20.0,6.0,20,вторичка,,0,0,0,0,,1.0,,,30.0,,,,55.52407,37.483786,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
2433,4,3,1990000.0,24.6,10.0,6.0,10,вторичка,,0,0,0,1,3.0,1.0,,,,15.0,,,55.491804,37.552543,свободная,нет,,отсутствует,наземная,двор,,"Бунинская аллея,"
2434,22,2,2090000.0,21.0,16.0,2.5,16,вторичка,,2,2,0,0,,1.0,,,,,2014.0,,55.503206,37.53685,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
2435,3,2,2090000.0,26.0,22.0,,26,вторичка,блочный,0,0,0,0,3.0,,,нет,,15.0,,,55.496797,37.543147,свободная,,,отсутствует,наземная,,,"Бунинская аллея,"
2436,3,3,2600000.0,51.1,36.0,15.0,36,вторичка,кирпичный,0,0,0,0,,1.0,,,,50.0,2014.0,,55.449107,37.246469,свободная,нет,,,,двор,,"Теплый Стан,"
2437,12,8,7550000.0,53.0,30.0,9.0,30,вторичка,,2,0,0,1,2.64,,1.0,,10.0,,,,55.895494,37.6039,свободная,да,,косметический,наземная,улица,,"Алтуфьево,"
2438,33,23,19230000.0,77.2,30.6,19.8,,новостройка,,0,0,0,0,,2.0,,,15.0,,1975.0,[],55.672905,37.524318,свободная,,,,,двор,,"Проспект Вернадского,"
2439,3,3,1440000.0,29.0,26.0,,26,вторичка,,0,0,0,0,,1.0,,,,25.0,,,55.648382,37.322593,свободная,,,отсутствует,наземная,,,"Киевская,"
2440,9,1,1540000.0,12.0,10.0,,10,вторичка,,0,0,0,0,2.64,1.0,,,16.0,,,,55.60669,37.617986,свободная,,,отсутствует,,,,"Пражская,"
2441,21,2,1590000.0,13.0,10.0,3.0,10,вторичка,монолитный,1,1,0,0,2.7,1.0,,,,,1972.0,,55.495098,37.554439,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
2442,3,1,1730000.0,34.0,18.0,10.0,18,новостройка,кирпичный,0,0,0,0,,,,нет,,30.0,2015.0,['2017'],55.49766,36.917628,214-ФЗ,,,,,,,"Юго-Западная,"
2443,9,1,1790000.0,12.0,8.0,2.5,8,вторичка,,1,0,0,0,2.64,1.0,,,16.0,,,,55.60669,37.617986,свободная,,,косметический,наземная,двор,,"Пражская,"
2444,9,1,1790000.0,11.4,,,,вторичка,панельный дом,0,0,0,0,,1.0,,,8.0,,1972.0,,55.563661,37.58031,свободная,,,отсутствует,наземная,,,"Бульвар Дмитрия Донского,"
2445,3,1,1800001.0,34.2,18.1,10.2,18.1,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,1982.0,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
2446,3,1,1800000.0,34.8,18.1,10.8,18.1,новостройка,панельный дом,0,0,0,0,,,,нет,,35.0,,['2017'],55.49766,36.917628,переуступка,,,,,улица,,"Саларьево,"
2447,3,1,1800000.0,34.0,6.0,10.0,18,новостройка,панельный дом,0,0,0,0,,1.0,,,,,,['2016'],55.49766,36.917628,переуступка,,,,,двор и улица,,
2448,3,2,1850000.0,34.2,18.1,10.2,18.1,новостройка,панельный дом,0,0,0,0,,1.0,,,,35.0,,['2017'],55.49766,36.917628,переуступка,,,,,двор,,"Саларьево,"
2449,2,1,1880000.0,27.0,20.0,4.0,26.7,вторичка,,0,0,0,0,3.2,,1.0,,,,,,55.614922,37.318002,свободная,,,косметический,,двор,,
2450,3,1,1890000.0,20.0,16.0,2.5,16,вторичка,,0,0,0,0,,1.0,,,,10.0,,,55.585057,37.468506,свободная,,,отсутствует,наземная,двор,,"Теплый Стан,"
2451,14,1,1895000.0,15.0,12.0,3.0,,вторичка,,1,1,0,0,2.64,1.0,,,,,,,55.588272,37.646265,свободная,нет,,отсутствует,,двор,,
2452,14,1,1895000.0,15.0,,,,вторичка,панельный дом,1,1,0,0,2.8,1.0,,,,11.0,2002.0,,55.588272,37.646265,свободная,,,косметический,наземная,,,"Пражская,"
2453,3,1,1900000.0,34.8,18.1,10.8,18.1,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,2002.0,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
2454,3,1,1950000.0,34.0,17.5,8.3,17.5,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
2455,4,2,1990000.0,38.0,19.0,10.0,19,вторичка,монолитный,0,0,0,1,3.0,1.0,,,,,,,55.612894,37.469611,свободная,нет,,косметический,подземная,двор,,
2456,3,3,1990000.0,32.0,25.0,,32,вторичка,,0,0,0,0,,1.0,,,30.0,,2010.0,,55.52407,37.483786,свободная,да,,отсутствует,наземная,двор,,"Бунинская аллея,"
2457,3,2,1990000.0,27.0,22.0,2.5,22,вторичка,кирпичный,0,0,0,0,,1.0,,,,,,,55.648382,37.322593,свободная,,,отсутствует,наземная,двор,,"Киевская,"
2458,3,1,1990000.0,19.3,13.0,4.0,13,вторичка,,0,0,0,0,,1.0,,,,20.0,,,55.646675,37.323715,свободная,,,отсутствует,наземная,улица,,"Киевская,"
2459,3,2,1990000.0,26.0,20.0,4.0,20,вторичка,,0,0,0,0,,1.0,,,,,,,55.648225,37.324668,свободная,,,отсутствует,наземная,двор,,"Киевская,"
2460,3,3,1990000.0,32.0,20.0,6.0,20,вторичка,,0,0,0,0,,1.0,,,30.0,,,,55.52407,37.483786,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
2461,4,3,1990000.0,24.6,10.0,6.0,10,вторичка,,0,0,0,1,3.0,1.0,,,,15.0,,,55.491804,37.552543,свободная,нет,,отсутствует,наземная,двор,,"Бунинская аллея,"
2462,22,2,2090000.0,21.0,16.0,2.5,16,вторичка,,2,2,0,0,,1.0,,,,,2014.0,,55.503206,37.53685,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
2463,3,2,2090000.0,26.0,22.0,,26,вторичка,блочный,0,0,0,0,3.0,,,нет,,15.0,,,55.496797,37.543147,свободная,,,отсутствует,наземная,,,"Бунинская аллея,"
2464,13,7,6517140.0,73.6,42.1,11.1,42.09,новостройка,монолитный,1,1,0,2,2.8,,2.0,,,20.0,2014.0,['2018'],55.518242,37.355143,переуступка,,,,подземная,,,"Теплый Стан,"
2465,18,5,115000064760065.0,166.0,110.0,20.0,55 30 25,вторичка,монолитный,2,2,1,0,,2.0,,,5.0,,,,55.742042,37.552498,свободная,нет,,евроремонт,,двор,,"Киевская,"
2466,37,16,105000059128755.0,141.0,120.0,10.0,30+30+30+30,вторичка,монолитный,0,0,0,0,,,,нет,,10.0,,,55.723237,37.527903,свободная,нет,,,,двор,,"Парк Победы,"
2467,3,3,1440000.0,29.0,26.0,,26,вторичка,,0,0,0,0,,1.0,,,,25.0,,,55.648382,37.322593,свободная,,,отсутствует,наземная,,,"Киевская,"
2468,9,1,1540000.0,12.0,10.0,,10,вторичка,,0,0,0,0,2.64,1.0,,,16.0,,,,55.60669,37.617986,свободная,,,отсутствует,,,,"Пражская,"
2469,21,2,1590000.0,13.0,10.0,3.0,10,вторичка,монолитный,1,1,0,0,2.7,1.0,,,,,1972.0,,55.495098,37.554439,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
2470,3,1,1730000.0,34.0,18.0,10.0,18,новостройка,кирпичный,0,0,0,0,,,,нет,,30.0,2015.0,['2017'],55.49766,36.917628,214-ФЗ,,,,,,,"Юго-Западная,"
2471,9,1,1790000.0,12.0,8.0,2.5,8,вторичка,,1,0,0,0,2.64,1.0,,,16.0,,,,55.60669,37.617986,свободная,,,косметический,наземная,двор,,"Пражская,"
2472,9,1,1790000.0,11.4,,,,вторичка,панельный дом,0,0,0,0,,1.0,,,8.0,,1972.0,,55.563661,37.58031,свободная,,,отсутствует,наземная,,,"Бульвар Дмитрия Донского,"
2473,3,1,1800001.0,34.2,18.1,10.2,18.1,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,1982.0,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
2474,3,1,1800000.0,34.8,18.1,10.8,18.1,новостройка,панельный дом,0,0,0,0,,,,нет,,35.0,,['2017'],55.49766,36.917628,переуступка,,,,,улица,,"Саларьево,"
2475,3,1,1800000.0,34.0,6.0,10.0,18,новостройка,панельный дом,0,0,0,0,,1.0,,,,,,['2016'],55.49766,36.917628,переуступка,,,,,двор и улица,,
2476,3,2,1850000.0,34.2,18.1,10.2,18.1,новостройка,панельный дом,0,0,0,0,,1.0,,,,35.0,,['2017'],55.49766,36.917628,переуступка,,,,,двор,,"Саларьево,"
2477,2,1,1880000.0,27.0,20.0,4.0,26.7,вторичка,,0,0,0,0,3.2,,1.0,,,,,,55.614922,37.318002,свободная,,,косметический,,двор,,
2478,3,1,1890000.0,20.0,16.0,2.5,16,вторичка,,0,0,0,0,,1.0,,,,10.0,,,55.585057,37.468506,свободная,,,отсутствует,наземная,двор,,"Теплый Стан,"
2479,14,1,1895000.0,15.0,12.0,3.0,,вторичка,,1,1,0,0,2.64,1.0,,,,,,,55.588272,37.646265,свободная,нет,,отсутствует,,двор,,
2480,14,1,1895000.0,15.0,,,,вторичка,панельный дом,1,1,0,0,2.8,1.0,,,,11.0,2002.0,,55.588272,37.646265,свободная,,,косметический,наземная,,,"Пражская,"
2481,3,1,1900000.0,34.8,18.1,10.8,18.1,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,2002.0,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
2482,3,1,1950000.0,34.0,17.5,8.3,17.5,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
2483,4,2,1990000.0,38.0,19.0,10.0,19,вторичка,монолитный,0,0,0,1,3.0,1.0,,,,,,,55.612894,37.469611,свободная,нет,,косметический,подземная,двор,,
2484,3,3,1990000.0,32.0,25.0,,32,вторичка,,0,0,0,0,,1.0,,,30.0,,2010.0,,55.52407,37.483786,свободная,да,,отсутствует,наземная,двор,,"Бунинская аллея,"
2485,3,2,1990000.0,27.0,22.0,2.5,22,вторичка,кирпичный,0,0,0,0,,1.0,,,,,,,55.648382,37.322593,свободная,,,отсутствует,наземная,двор,,"Киевская,"
2486,3,1,1990000.0,19.3,13.0,4.0,13,вторичка,,0,0,0,0,,1.0,,,,20.0,,,55.646675,37.323715,свободная,,,отсутствует,наземная,улица,,"Киевская,"
2487,3,2,1990000.0,26.0,20.0,4.0,20,вторичка,,0,0,0,0,,1.0,,,,,,,55.648225,37.324668,свободная,,,отсутствует,наземная,двор,,"Киевская,"
2488,3,3,1990000.0,32.0,20.0,6.0,20,вторичка,,0,0,0,0,,1.0,,,30.0,,,,55.52407,37.483786,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
2489,4,3,1990000.0,24.6,10.0,6.0,10,вторичка,,0,0,0,1,3.0,1.0,,,,15.0,,,55.491804,37.552543,свободная,нет,,отсутствует,наземная,двор,,"Бунинская аллея,"
2490,22,2,2090000.0,21.0,16.0,2.5,16,вторичка,,2,2,0,0,,1.0,,,,,2014.0,,55.503206,37.53685,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
2491,3,2,2090000.0,26.0,22.0,,26,вторичка,блочный,0,0,0,0,3.0,,,нет,,15.0,,,55.496797,37.543147,свободная,,,отсутствует,наземная,,,"Бунинская аллея,"
2492,7,2,12994573.0,44.3,,,,новостройка,кирпичный,1,1,0,0,,1.0,,,7.0,,2014.0,['2017'],55.781375,37.570258,свободная,,,,,улица,,"Белорусская,"
2493,16,2,6829740.0,34.2,14.8,8.3,14.80,новостройка,монолитный,1,1,0,1,,1.0,,,,10.0,,[],55.776775,37.48764,свободная,,,,,двор,,"Полежаевская,"
2494,21,9,32900000.0,113.5,70.0,20.0,,вторичка,кирпично-монолитный,0,0,0,0,,,,нет,7.0,,,,55.794138,37.484676,свободная,,,,,,,"Октябрьское поле,"
2495,3,3,1440000.0,29.0,26.0,,26,вторичка,,0,0,0,0,,1.0,,,,25.0,,,55.648382,37.322593,свободная,,,отсутствует,наземная,,,"Киевская,"
2496,9,1,1540000.0,12.0,10.0,,10,вторичка,,0,0,0,0,2.64,1.0,,,16.0,,,,55.60669,37.617986,свободная,,,отсутствует,,,,"Пражская,"
2497,21,2,1590000.0,13.0,10.0,3.0,10,вторичка,монолитный,1,1,0,0,2.7,1.0,,,,,1972.0,,55.495098,37.554439,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
2498,3,1,1730000.0,34.0,18.0,10.0,18,новостройка,кирпичный,0,0,0,0,,,,нет,,30.0,2015.0,['2017'],55.49766,36.917628,214-ФЗ,,,,,,,"Юго-Западная,"
